id	parent	type	name	body	created_at	updated_at
154	20	1	19.0	{"blocks":[{"key":"fj1do","text":"An 81-year-old male is brought to the ER by his daughter after experiencing a seizure 15 minutes ago. A careful HPI reveals he had been experiencing recurrent bouts of headaches, nausea and vomiting for the past couple of weeks often alleviated by OTC medications. The daughter explains that he had suffered a stroke 2 months ago and has been going to the rehabilitation center daily. The physician runs some lab exams and discovers low sodium and osmolarity in his serum and high levels of both in his urine. He diagnoses the patient with SIADH, in which the body is generating too much ADH as an unfortunate consequence of his particular stroke. ADH functions through V1 receptors in the kidney nephrons by activating G-protein dependent phospholipase C. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ef76u","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2u0ej","text":"Which of the following intracellular substances is most likely increased following activation of V1 receptors?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"1psde","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-01-16 21:37:47	2020-01-16 21:37:47
155	20	1	20.0	{"blocks":[{"key":"fpqc","text":"A 25-year-old male presents to the clinic with concerns of his health. He and his wife of 2 years have been trying to have a baby to no avail. When asked of his previous medical history, he recollects having frequent bouts of sinusitis, otitis media and pneumonia growing up. In addition, for as long as he can remember, he states having experienced hearing loss. The physician, suspicious of the patient having an undiagnosed case of Primary ciliary dyskinesia decides to run a fertility test to check the viability of his sperm. This disorder is caused by a defect in the functionality of cilia, affecting areas in the body prone to having enormous use for them such as the respiratory tract, fallopian tube, as well as the inner ear. From a cellular perspective, cilia are formed by a barrel-shaped structure called centrioles, that are essential in the formation of centrosomes and flagella as well. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cmvbh","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7skjt","text":"Which of the following phases in the cell cycle showcases its major function?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-01-16 21:40:51	2020-01-16 21:40:51
157	25	1	1. AUA LO 1b: Medical ethics – Nonmaleficence	{"blocks":[{"key":"50kfq","text":"A baby is born with two congenital disorders, tetrology of fallot and pulmonary atresia, which cause severe cardiac and respiratory complications and require major surgeries to correct them. In this baby they are so severe the prognosis of survival is low despite the surgery. The parents are willing to move forward with aggressive treatment as they will do anything for their baby’s survival. The surgical procedures discussed may extend survival but come with significant morbidity and are unlikely to improve the baby’s quality of life. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7e6qo","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"fonnc","text":"Which of the following describes the best way for a physician to proceed in this case?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8i5hu","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 02:31:17	2020-02-17 02:35:00
158	25	1	35. AUA LO 7a: Doctor-patient communication – Summary	{"blocks":[{"key":"7kifg","text":"A 34-year-old female is seen by a psychiatrist for an initial evaluation for depression.  The psychiatrist is quiet and listens intently to her new patient.  After about 15-20 minutes, the psychiatrist says, “So, you say you have been experiencing a sad, depressed mood for about 6 weeks, that things you used to like to do are no longer fun, and that your libido is essentially ‘zero’.  Is that right?”  ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"4fhvd","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"1rrtc","text":"Which of the following types of doctor-patient communication is the psychiatrist using?  ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"d14ij","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 02:38:37	2020-03-03 03:00:13
159	25	1	3. AUA LO 4a (ii): Biochemistry – Carbohydrate – Disaccharide – Lactose	{"blocks":[{"key":"bt018","text":"A 46-year-old Asian-American woman presents to the clinic for periodic episodes of cramping. She has had these symptoms for some time especially when eating dairy products, and so has actively tried to avoid certain foods. She recalls never having any food allergies or dietary restrictions up until her early forties. Besides the cramping, the patient states that she experiences episodes of bloating, flatulence and diarrhea. The physician orders a hydrogen breath test confirming a diagnosis of lactose intolerance and explains that an age dependent decline in lactase is prevalent among people of Asian, African and Native American descent. The physician advises her to purchase Lactaid, an over the counter tablet containing the lactase enzyme to be used just before a meal.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bn72o","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"c57ts","text":"Which of the following is a break down product of lactose?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cnaiv","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 14:10:44	2020-02-17 14:10:44
160	25	1	5. AUA LO 4c: Biochemistry – Amino acids – Hydrophobic amino acids - Phenylalanine	{"blocks":[{"key":"7igfk","text":"A Na+ ion passively crosses the plasma membrane via facilitated diffusion utilizing a Na+ channel, a specific transmembrane protein. This channel is situated on the plasma membrane such that some regions remain fixed within the membrane, while other regions are exposed to the aqueous environments on either side. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"474qf","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"3rrdr","text":"Which of the following amino acids could be found fixed within the confines of the cellular membrane?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8tlsj","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 14:15:41	2020-03-03 03:01:19
161	25	1	6. AUA LO 4c: Amino acids – tertiary structure – Disulfide bond - Cysteine	{"blocks":[{"key":"fcb2s","text":"Insulin is a major anabolic hormone produced in beta cells within the pancreatic islet of Langerhans. It is a peptide hormone consisting of two disulfide bonds structurally holding together an A-chain and a B-chain. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"67eqf","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cctfd","text":"Which of the following amino acids are essential for the formation of these bonds?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2jgd1","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 14:26:39	2020-03-03 03:01:46
162	25	1	7. AUA LO 4c: Amino acids – Hydrophobic amino acids - Valine	{"blocks":[{"key":"cp4tj","text":"A protein is found to contain high amounts of a hydrophobic aliphatic side chain amino acids. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"ftoob","text":"Which of the following is most likely to be the amino acid? ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 14:30:37	2020-03-03 03:02:16
163	25	1	8. AUA LO 4c: Biochemistry – Tertiary structure - Disulfide bonds - Cysteine	{"blocks":[{"key":"198ti","text":"A 15-year-old female presents to her endocrinologist for her regular check-up and to refill a prescription insulin. She has been seen by her doctor from a young age after being diagnosed with type I diabetes mellitus, a disease characterized by a gradual destruction of pancreatic islet cells leading to little or no insulin production. Insulin is an essential hormone in the body structurally rich in disulfide bonds, known to stabilize the amount of sugar in your bloodstream. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"dj6lr","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"47alp","text":"Which of the following amino acids is necessary in the formation of these disulfide bonds?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 14:37:18	2020-03-03 03:02:44
164	25	1	9. AUA LO 4c: Biochemistry – Amino acids – hydrophilic amino acid - Arginine	{"blocks":[{"key":"5mnhg","text":"A G-protein coupled receptor (GPCR) is a seven-pass transmembrane domain receptor that aids in the signaling cascade essential for various pathways in the body. Although the receptor is situated such that it is predominantly contained within the cell membrane, small portions can be found exposed to the aqueous environments on either side. One such portion is the region that allows for ligand binding on the extracellular surface.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"8vbjq","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"bur4o","text":"Which of the following amino acids could be found within the extracellular portion of the GPCR binding to ligands?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 14:40:42	2020-03-03 03:03:10
165	25	1	10. AUA LO 4c: Biochemistry – Essential amino acid – Lysine	{"blocks":[{"key":"4g8jo","text":"An immigrant family brings in their 5-month old baby boy due to a persistent odor. They explain that ever since they switched to solid foods, he has been smelling musty. In addition, they mention that his skin seems to be slightly lighter in color. With further questioning, the pediatrician figures out that several milestones have not been met. The mother explains that when she was young, her doctor put her on a special diet. The pediatrician after some lab exams confirms his diagnosis of phenylketonuria and places the baby on a diet low in foods that contain the essential amino acid phenylalanine. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"f8trr","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"c8fn0","text":"Which of the following amino acids is also an essential amino acid?","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"dp7a5","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	2020-02-17 14:43:44	2020-03-03 03:03:39
