id	parent	body	feedback	right	created_at	updated_at
822	155	Anaphase 	{"blocks":[{"key":"8jjan","text":"Anaphase – This is the correct answer. Centrioles help in the formation of the spindle fibers that separate the chromosomes during mitosis, allowing for the chromosomes to move towards the different poles of the cell. Cells undergoing mitosis have centrosomes that contain 2 pairs of centrioles. These centrosomes have microtubules grow out radially forming spindle fibers that attach to the chromosomes via the chromosomal centromere. This allows chromosomes that are aligned during metaphase to be pulled apart. The remaining unattached spindle fibers will push the dividing cell apart during cytokinesis.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"913uv","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"2ifoi","text":"TAKEAWAY: Centrioles play an integral role in the mitotic phase of the cell cycle by assisting in the separation of chromosomes into sister chromatids during anaphase.","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":8,"style":"BOLD"}],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-01-16 21:40:51	2020-01-16 21:40:51
823	155	Cytokinesis 	{"blocks":[{"key":"fghc3","text":"Cytokinesis – This is not the correct answer. Cytokinesis involves the division of cellular cytoplasm, and thus forming the two daughter cells.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-01-16 21:40:51	2020-01-16 21:40:51
824	155	Metaphase 	{"blocks":[{"key":"avf5n","text":"Metaphase – This is not the correct answer. Metaphase has the characteristic lining up of chromosomes.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-01-16 21:40:51	2020-01-16 21:40:51
825	155	Prophase 	{"blocks":[{"key":"6b7ja","text":"Prophase – This is not the correct answer. Early prophase is characterized by chromosomal clumping and dissolving of nuclear membrane, while late prophase has the pairing up of chromosomes.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-01-16 21:40:51	2020-01-16 21:40:51
826	155	Telophase 	{"blocks":[{"key":"60kjf","text":"Telophase – This is not the correct answer. During telophase, the sister chromatids have reached the opposite poles and nuclear vesicles begin to reform around the groups of chromosomes. In addition, the chromosomes begin the process of uncoiling and forming chromatin.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-01-16 21:40:51	2020-01-16 21:40:51
835	157	The physicians should advise the parents of the prognosis of the baby with surgical intervention	{"blocks":[{"key":"7rv1m","text":"The physicians should advise the parents of the prognosis of the baby with surgical intervention - This is not the correct answer. Physicians do not advise of the possible consequences of a surgical intervention and instead parents should hear both prognoses from both medical and surgical options so that the parent can make an informed decision (autonomy).","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-02-17 02:35:00	2020-02-17 02:35:00
836	157	The physicians should proceed with a course of action in the interest of the baby to extend life	{"blocks":[{"key":"75sem","text":"The physicians should proceed with a course of action in the interest of the baby to extend life - This is not the correct answer. Extending life is not necessarily in the baby’s interest (beneficence ) as it does not improve quality of life but rather will prolong suffering (the opposite of Nonmaleficence “Do no harm” when the risks outweight the benefits).","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-02-17 02:35:00	2020-02-17 02:35:00
837	157	The physicians should proceed with the course of action that will cause the least pain and suffering to the baby	{"blocks":[{"key":"7nsq4","text":"The physicians should proceed with the course of action that will cause the least pain and suffering to the baby - This is the correct answer. It defines Nonmaleficence “Do no harm.” Must be balanced against beneficence; if the benefits outweigh the risks, a patient may make an informed decision to proceed (most surgeries and medications fall into this category).","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"7p48u","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"cr7c","text":"TAKEAWAY: When a patient is at risk for death by no treatment as well as increased suffering by prolongation of life using life saving treatments (surgery), both prognoses should be offered to parents to support autonomy as well as support the best interest of the patient (in this case to not prolong suffering: beneficence), and to support nonmaleficence and “ Do no harm”. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"9a5b2","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	1	2020-02-17 02:35:00	2020-02-17 02:35:00
838	157	The physicians should respect and follow through with the wishes of the baby as represented by her parents	{"blocks":[{"key":"ejn8b","text":"The physicians should respect and follow through with the wishes of the baby as represented by her parents – This is not the correct answer. Although this answer suggests autonomy (obligation to respect patients as individuals (truth-telling and to honor their preference in accepting or not accepting medical care), but in this case it is not likely to cause beneficence (ethical [fiduciary] duty to act in the patient’s best interest) as the baby’s quality of life may not improve and living longer may actually prolong sufferring, which relates to Nonmaleficence “Do no harm” when the risks outweight the benefits. ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-02-17 02:35:00	2020-02-17 02:35:00
844	159	Fructose 	{"blocks":[{"key":"cqkqh","text":"Fructose – This is not the correct answer. Fructose is a monosaccharide similar to glucose, galactose, and mannose. They are compounds structurally known as isomers since they share the same chemical formula, C6H12O6. Fructose and glucose combine to form the disaccharide sucrose, or table sugar.","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}},{"key":"6pnh7","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{}}],"entityMap":{}}	0	2020-02-17 14:10:44	2020-02-17 14:10:44
845	159	Galactose 	{"blocks":[{"key":"3094g","text":"Galactose – This is the correct answer. Galactose is a monosaccharide similar to glucose, fructose, and mannose. They are compounds structurally known as isomers since they share the same chemical formula, C6H12O6. In addition, galactose is known to be a C-4 epimer of glucose since their structures differ only in the hydroxyl positioned at carbon 4. Galactose and glucose combine to form the disaccharide lactose, through a beta (1-4) linkage.","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":445,"style":"color-rgb(33,37,41)"},{"offset":0,"length":445,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":445,"style":"fontsize-16"},{"offset":0,"length":445,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"start"}},{"key":"8vgdp","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"cj2ud","text":"TAKEAWAY: Disaccharides are carbohydrates made up of two monomeric sugar moieties. Lactose is composed of glucose and galactose, joined by a beta (1-4) linkage.","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":160,"style":"color-rgb(33,37,41)"},{"offset":0,"length":160,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":160,"style":"fontsize-16"},{"offset":0,"length":160,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"left"}},{"key":"1flcd","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}},{"key":"dajra","text":"\n ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}}],"entityMap":{}}	1	2020-02-17 14:10:44	2020-02-17 14:10:44
846	159	Maltose 	{"blocks":[{"key":"c0bu4","text":"Maltose – This is not the correct answer. Maltose is a disaccharide similar to lactose. Maltase is an intestinal brush border enzyme that cleaves the alpha (14)bond in maltose, producing two glucose monomers. \n ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":209,"style":"color-rgb(33,37,41)"},{"offset":0,"length":209,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":209,"style":"fontsize-16"},{"offset":0,"length":209,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"left"}}],"entityMap":{}}	0	2020-02-17 14:10:44	2020-02-17 14:10:44
847	159	Mannose 	{"blocks":[{"key":"b1akq","text":"Mannose – This is not the correct answer. Mannose is a monosaccharide similar to glucose, galactose, and fructose. They are compounds structurally known as isomers since they share the same chemical formula, C6H12O6. ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":1,"length":216,"style":"color-rgb(33,37,41)"},{"offset":1,"length":216,"style":"bgcolor-rgb(255,255,255)"},{"offset":1,"length":216,"style":"fontsize-16"},{"offset":1,"length":216,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"left"}},{"key":"3imu6","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}}],"entityMap":{}}	0	2020-02-17 14:10:44	2020-02-17 14:10:44
848	159	Sucrose 	{"blocks":[{"key":"ba6kt","text":"Sucrose – This is not the correct answer. Sucrose is a disaccharide similar to lactose. Sucrase is an intestinal brush border enzyme that cleaves the alpha (1-2)bond in sucrose, producing glucose and fructose. ","type":"unstyled","depth":0,"inlineStyleRanges":[{"offset":0,"length":210,"style":"color-rgb(33,37,41)"},{"offset":0,"length":210,"style":"bgcolor-rgb(255,255,255)"},{"offset":0,"length":210,"style":"fontsize-16"},{"offset":0,"length":210,"style":"fontfamily--apple-system, BlinkMacSystemFont, \"Segoe UI\", Roboto, Oxygen, Ubuntu, Cantarell, \"Fira Sans\", \"Droid Sans\", \"Helvetica Neue\", sans-serif"}],"entityRanges":[],"data":{"text-align":"left"}},{"key":"93ru5","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"9vb44","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"5f4fe","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"8hor4","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"7f91","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"4n0bf","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"bf011","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"7u2uj","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"6dinc","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"4nsgc","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"fcbl5","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"6qrrv","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"e6vm8","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"8gs76","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"k66o","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"74uf","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"5q3co","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"5dr6c","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"5o0v0","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"93pd7","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"478jp","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"aeht8","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"dqm3q","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"208ue","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"1e94n","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"badql","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"start"}},{"key":"a2o4e","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"5kj8a","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"bvpoo","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"f1ag2","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"7svlg","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"6iue3","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"7tcdm","text":" ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"fe109","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"bdflu","text":"\n","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"bkkn1","text":"","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}},{"key":"4qmi2","text":"  ","type":"unstyled","depth":0,"inlineStyleRanges":[],"entityRanges":[],"data":{"text-align":"left"}}],"entityMap":{}}	0	2020-02-17 14:10:44	2020-02-17 14:10:44
